currentLocation,count
POINT (-2239.735783861457 2828.872872906556),46
POINT (-224.21767340576338 3863.2295607915516),3
POINT (-224.3222746171755 3881.398303828198),3
POINT (-224.37901110175014 3889.4349297157237),1
POINT (-224.40534113791978 3885.140059680501),3
POINT (-224.44736976410815 3867.0220736912697),1
POINT (-224.77801803546694 3886.5767506959996),1
POINT (-224.9275888118014 3884.449552359164),1
POINT (-2241.4025062167552 2507.920296369679),44
POINT (-2242.185592837724 2586.3216018243784),8
POINT (-2243.5448297967127 2850.638884025519),38
POINT (-2243.66749949008 5274.119637782862),12
POINT (-2244.8206277789714 5829.658485878773),7
POINT (-2247.3226860471964 2770.9388409815024),54
POINT (-2247.65487365506 5105.719338215662),13
POINT (-2248.739022493608 2668.5747681383655),39
POINT (-2249.32660453348 5261.527697467356),14
POINT (-225.22302597865598 3872.507509436592),1
POINT (-225.47384260171728 3892.8635860523277),1
POINT (-225.55597008326123 3890.7404205581433),1
POINT (-225.6133160244326 3868.8697553440215),5
POINT (-225.70905715635882 3875.2865565186908),1
POINT (-225.82810859379845 4652.151164175433),2
POINT (-225.8919936859907 3869.042734146333),1
POINT (-225.92098664502208 3878.053697626113),1
POINT (-225.9209866450221 3878.053697626113),27
POINT (-225.92098664502214 3878.053697626113),1
POINT (-225.9790725381001 3875.522743981294),1
POINT (-2253.5188863550516 2513.0897016854406),24
POINT (-2256.993785730668 2505.292581560297),52
POINT (-226.0338004643093 3879.540288975307),1
POINT (-226.17853789542406 3871.0532693777263),2
POINT (-226.31425404748018 3884.146105009362),1
POINT (-226.35533781542145 3863.527025535966),1
POINT (-226.51837686680383 3888.7244987354134),2
POINT (-226.67242909201875 3863.7685592568882),11
POINT (-226.69562257063936 3842.182650190411),1
POINT (-226.7388370458207 3885.8165772292987),1
POINT (-226.77896450230287 3892.4251816744554),1
POINT (-226.81163286099218 3891.382685730481),1
POINT (-2262.474481928876 3114.5175890903647),42
POINT (-2267.7053916289133 4992.151656831476),33
POINT (-2267.7493743788646 5028.4397363483195),23
POINT (-227.0595911015228 3868.047421668041),2
POINT (-227.21580685648644 3869.3377491479705),2
POINT (-227.38567939967908 3868.348402581929),2
POINT (-227.70949709112165 3877.2684318440924),2
POINT (-227.8257295520719 3892.09883892099),3
POINT (-227.83357252583852 3871.098123623241),1
POINT (-2274.4085737947257 2478.6263428309167),26
POINT (-2275.6247852474417 5832.7905633049695),2
POINT (-2278.2062561994644 3050.7139245482304),25
POINT (-228.0418462161859 3869.2239448400605),1
POINT (-228.27289005516897 3888.209389801786),1
POINT (-228.8515718436142 3867.7872821834167),1
POINT (-228.91138253940056 3865.2687707372397),1
POINT (-2283.941234392405 4933.928973330876),31
POINT (-2286.0445170956937 5007.434540608557),28
POINT (-229.30256215347663 4879.525753249685),2
POINT (-229.44973761269708 4528.92261007084),1
POINT (-229.65876601562056 3873.6690182014268),1
POINT (-229.67169059583267 3865.261454042098),1
POINT (-229.81749419780942 3892.805831877364),1
POINT (-229.97943818383533 3889.6099561491633),1
POINT (-2291.5252705834496 5834.840148111545),1
POINT (-2293.1967403956937 5835.055601857732),1
POINT (-2297.6257622408543 4772.2808025847835),50
POINT (-2297.9584517280755 4779.708385897831),1
POINT (-23.007922760475928 4737.411495285191),1
POINT (-23.510712636190394 1528.4579525422291),1
POINT (-230.03318905810943 3890.599058902823),1
POINT (-230.19086879559856 3889.0914878805074),1
POINT (-230.25110060830545 3888.6406412860283),5
POINT (-230.3232105512962 3878.19853891029),1
POINT (-230.36287963192564 4884.171041006501),1
POINT (-230.4186780140786 4884.415495659691),7
POINT (-230.57382048789495 3874.672800030705),1
POINT (-230.5928016734449 3881.4347095483927),1
POINT (-230.81275968643232 3871.508326798161),3
POINT (-230.86333043608448 3886.2452378487715),1
POINT (-2300.3377558350776 5042.222403181147),29
POINT (-2302.473855890976 5836.251429190431),1
POINT (-231.38505408906522 3892.151603073267),1
POINT (-231.40468945972307 3883.960101847385),1
POINT (-231.4241384100967 3887.185274529699),5
POINT (-231.4492085817909 3867.2280935114295),1
POINT (-231.50433080505755 3884.995235526911),1
POINT (-231.77859627011287 3875.9329200657253),1
POINT (-231.8525338264812 3872.834747616827),1
POINT (-231.91617527448275 3879.853997283481),2
POINT (-2319.3557715185393 2935.668911655811),11
POINT (-232.01765070603247 3871.752416863418),1
POINT (-232.10918079126122 3871.44171993402),4
POINT (-232.42858744811556 3889.2359522589545),1
POINT (-232.4357354695283 3892.2833817842547),5
POINT (-232.48847358942598 4893.483342074273),1
POINT (-232.67116608232124 3871.0893433478705),1
POINT (-232.76710273382227 3873.0778365590722),6
POINT (-232.8284729671582 3881.706542860864),1
POINT (-232.94955508179459 3874.7395500464436),2
POINT (-2321.611903078084 2992.504263759178),14
POINT (-2321.9820708009725 4881.023007188117),1
POINT (-2325.3703705714456 2938.471744227436),12
POINT (-2327.108289820335 5839.426826697692),1
POINT (-2328.6418085440787 2989.002553834056),16
POINT (-233.20046068491928 3868.1458995474222),2
POINT (-233.2776440724124 3871.7803120727635),1
POINT (-233.28639944816373 3881.5180507610057),1
POINT (-233.47329224481965 3866.8015361704333),1
POINT (-233.66910639348478 3872.330516036653),1
POINT (-233.68018735936616 3864.962234849417),1
POINT (-233.7031448520055 1671.1367517170106),4
POINT (-233.89469977632206 3879.308770001103),1
POINT (-233.94383385691015 3891.078643024324),1
POINT (-233.9539011956739 3871.8028138312256),1
POINT (-2330.4222998927135 2982.861013084039),1
POINT (-2332.6555964714366 2948.850510439885),9
POINT (-2334.0588151010948 5840.322754759769),1
POINT (-2337.2899102244255 2971.4170585962106),7
POINT (-2339.614231441085 5841.033358455267),1
POINT (-2339.722927122974 3100.5339090063185),1
POINT (-234.04439750004346 3886.954047620254),2
POINT (-234.1186393833995 3889.6245689376883),2
POINT (-234.14466677232147 3883.335661574798),2
POINT (-234.36714436838966 3888.546651786483),4
POINT (-234.41396827232688 3863.8386082298066),1
POINT (-234.61944627967412 3879.35644161582),2
POINT (-234.72397833761787 4918.168409038223),2
POINT (-234.85530358025002 3885.6112019616407),1
POINT (-234.86277906911178 3874.7305751178133),1
POINT (-234.99717194880338 4926.752543596097),1
POINT (-2340.7732556181304 2944.7277643072334),13
POINT (-2343.3790704532676 5016.320865395965),33
POINT (-2343.405290888888 2874.5936821043138),58
POINT (-2346.590537454686 3089.0899545184902),40
POINT (-2348.1177686819206 4595.1383764736265),44
POINT (-235.0663761957905 3886.5973829596714),2
POINT (-235.11844977812478 3879.511827613275),3
POINT (-235.17777642163063 3868.761573186464),1
POINT (-235.22734994383364 3868.807131273295),1
POINT (-235.32926004554454 4937.187227244533),1
POINT (-235.52533172192724 3887.4323029299408),6
POINT (-235.5734249052275 3878.1776964877618),1
POINT (-235.60806323699734 4945.94762284899),2
POINT (-235.619156898815 4946.2962015927205),1
POINT (-235.79741918287607 3886.4977899770447),3
POINT (-235.93493955824658 3872.855345240958),1
POINT (-2352.3187284343085 5202.514165761503),13
POINT (-2353.267386382716 5195.792884922464),10
POINT (-2354.6153765588983 5842.883689912384),3
POINT (-2356.478058353106 2675.440215191947),7
POINT (-2358.1029982930977 4522.886813031062),57
POINT (-2358.9730586451597 2676.6012219119857),7
POINT (-236.02116963688488 3887.8848166360235),2
POINT (-236.19566791087192 3881.911110971474),1
POINT (-236.27194237043912 3878.0610052609236),3
POINT (-236.28224197463942 3873.3708486954233),1
POINT (-236.4581638781566 3886.7596503117816),4
POINT (-236.46974004444914 3872.90684312894),1
POINT (-236.5752901298444 3880.7062700246533),4
POINT (-236.7613565735475 3878.7505685109754),2
POINT (-236.7831367194491 4982.870114722),2
POINT (-236.84108697339772 3889.7385187572945),1
POINT (-236.93638791260452 3874.266977761251),3
POINT (-2360.862381465382 2659.99925222098),15
POINT (-2362.9727109189403 4883.851861188674),38
POINT (-2363.1419320065197 2673.8808116595965),3
POINT (-2363.9819437449723 2583.0203046584083),34
POINT (-2364.178807858101 5198.1957151603365),1
POINT (-2364.2709548364005 4911.939648385907),48
POINT (-2365.92810984519 4537.501613012345),47
POINT (-2366.137092149072 5844.304847605949),1
POINT (-2366.8125352782386 4880.767219945067),1
POINT (-237.04148115765037 4990.987666996282),1
POINT (-237.2218571654333 3863.4412218539233),1
POINT (-237.2933514440797 3890.398131408769),2
POINT (-237.3058814297382 3874.9965567250993),2
POINT (-237.31112686099928 3892.0498414056474),1
POINT (-237.51313115786158 3867.209348510261),1
POINT (-237.54878268958802 3868.737831905259),1
POINT (-237.70766349221498 3883.3885450342136),4
POINT (-237.89382981217415 1671.2836415389243),1
POINT (-237.9146209892854 4999.7923145912955),1
POINT (-237.95974147218894 3886.296113108912),1
POINT (-2370.904213366323 2953.6817668132444),14
POINT (-2371.1834556017925 5844.927296423509),1
POINT (-2371.4295865609197 5014.806149310582),30
POINT (-2372.6337444471123 5888.552752859258),28
POINT (-2373.464334269478 2438.527917877558),43
POINT (-2374.0218593568843 5845.277402213087),2
POINT (-2374.205219303569 2585.3543368253213),29
POINT (-2374.442802526931 2659.268335887407),7
POINT (-2375.9834059072964 2529.9591391952954),1
POINT (-2376.214051203393 5845.547800339481),1
POINT (-2376.548771362833 5212.036957888324),3
POINT (-2377.4091825473765 5845.69521502708),1
POINT (-2378.7320101660416 5188.153094420233),14
POINT (-2379.7211852778946 2525.5744597706093),49
POINT (-238.089100257617 4853.136230408413),12
POINT (-238.25690576450518 3866.950480040085),1
POINT (-238.27419901618825 5273.681739881048),1
POINT (-238.28361981574156 3877.054906682545),1
POINT (-238.42127018998747 3865.306014430439),1
POINT (-238.52117717630261 3879.6555998869835),1
POINT (-238.60445227200648 5268.413217037962),1
POINT (-238.73024536244083 3867.726282129836),1
POINT (-2381.1881119013156 4714.803631580487),56
POINT (-2382.290570190867 3016.169021121744),2
POINT (-2384.220843707006 2870.4897426167495),28
POINT (-2385.5555516576746 4611.733643892383),1
POINT (-2386.1537768899043 5877.001177988991),2
POINT (-2388.3371377233902 2956.291327983998),8
POINT (-239.02092407062207 3873.2340359242844),2
POINT (-239.24709751360422 3886.140958819427),2
POINT (-239.28638979599108 3863.610311183372),2
POINT (-239.31075366192385 5257.145606677351),1
POINT (-239.37606179191778 3866.8971829497614),2
POINT (-239.39747537532537 3877.238602328733),4
POINT (-239.41638520864643 3888.411616071612),2
POINT (-239.4843707198385 3882.5979287127134),2
POINT (-239.63045065084873 5252.045487725174),1
POINT (-239.65112819215358 3866.3090905296785),2
POINT (-239.69934104206732 3872.627973142186),1
POINT (-239.716943614645 3886.656418172579),2
POINT (-239.79910061935504 3877.9463670809723),1
POINT (-239.87226956697606 3872.26152002483),1
POINT (-239.92541558705855 3888.164895088305),3
POINT (-2393.4406741936164 5847.672635621613),1
POINT (-240.0192560407666 3875.7657488748423),1
POINT (-240.04825627049726 3878.932017738981),1
POINT (-240.06442321964528 3868.81188061777),1
POINT (-240.12399287341347 3870.660368245671),1
POINT (-240.16936154971899 5243.448254144384),1
POINT (-240.17265497500324 3878.100104101158),1
POINT (-240.5501605337221 5237.3733764240305),1
POINT (-240.62161915512942 3885.28520634663),1
POINT (-240.64018962889 3878.5001143402787),4
POINT (-240.79045160745665 3868.5498378818816),2
POINT (-2400.440960327807 5867.796703632828),40
POINT (-2403.9269082687442 2815.4033693835986),1
POINT (-2405.0802141624304 2833.72423701149),1
POINT (-2407.044546962462 6202.412382551722),55
POINT (-2407.940738018941 5849.461160698565),1
POINT (-241.19166359657868 5227.139492333485),1
POINT (-241.2997466805177 5225.415245299876),1
POINT (-241.4129607407584 5023.27396875864),1
POINT (-241.48179811521683 5222.51098281213),1
POINT (-2414.077403801369 6211.71081880048),47
POINT (-2416.7913952857407 2973.6828963870253),3
POINT (-242.09594297216645 5212.713543571792),1
POINT (-242.80057193413893 5201.4726134169805),1
POINT (-242.9276380239592 5033.44082808792),1
POINT (-2420.112131895646 3002.029257821705),3
POINT (-2422.1170133244377 5851.209747752188),7
POINT (-2424.293730311559 5851.478237116358),1
POINT (-2426.29869133411 6222.441129147122),1
POINT (-2427.3969764725944 5851.861010161073),1
POINT (-243.08043446600047 4089.742850069185),1
POINT (-243.2268822776841 4091.6227249445633),2
POINT (-243.39323064860187 4854.470312161508),11
POINT (-243.844905414843 5184.812384632084),1
POINT (-243.8768174970454 5184.303291894642),1
POINT (-2432.2738628962843 5852.46255466262),1
POINT (-2434.1418800219876 3171.506940813787),30
POINT (-2436.162881473775 6231.019216148948),51
POINT (-2437.163381323313 5853.065657271431),2
POINT (-2439.937782920169 6217.612796442553),19
POINT (-244.56990049505848 5172.38174451231),2
POINT (-244.62194757234778 4440.110454026924),3
POINT (-244.6594140267624 5170.37426744586),1
POINT (-244.9990257419106 5047.344454806548),1
POINT (-2442.898391244556 2567.7615772184154),28
POINT (-2449.759840958465 5853.943831422247),1
POINT (-245.54085183551643 5033.944056710496),3
POINT (-245.62625019104752 5039.1798802917065),2
POINT (-245.84054255641067 5029.408924152119),3
POINT (-245.89617757185914 5053.366342474143),1
POINT (-2450.821026596363 5853.9926298908595),1
POINT (-2451.331027750198 2519.041052065685),1
POINT (-2451.4918680777023 2427.775105006013),29
POINT (-2457.573463922975 5854.30313974811),2
POINT (-2459.039092455746 2982.023367543819),34
POINT (-2459.7544619357823 3053.668429981706),39
POINT (-246.1656157701236 5136.595402958133),1
POINT (-246.20423072121014 5023.278702051276),2
POINT (-246.29623043855406 5014.157724936134),1
POINT (-246.49069176699996 5025.564607111187),1
POINT (-246.53795845952658 5033.960902827477),2
POINT (-246.58286693578324 5027.991811463575),1
POINT (-246.77609922401575 5122.9043831781355),1
POINT (-246.91353338283147 5119.822213178611),1
POINT (-246.93743808859855 5037.702379049629),2
POINT (-2460.476417300966 2527.5847373992437),38
POINT (-2461.0630280239648 5854.4636068503505),1
POINT (-2466.012856848194 2592.227771800973),2
POINT (-2468.148390759473 2592.982162798257),50
POINT (-247.39109255635557 5063.400552747958),1
POINT (-247.77081692893077 5025.166148865395),1
POINT (-247.8662808792952 5098.455401783045),1
POINT (-247.86933689270197 5036.967672834946),1
POINT (-2470.1224936633544 2607.1393430691137),44
POINT (-2471.693364419926 3276.022483871138),42
POINT (-2473.037829753594 5879.612077118106),8
POINT (-2475.574738616793 6768.212324053232),41
POINT (-2478.734167487001 4557.8822574757005),28
POINT (-248.0003176850429 5034.205623902746),2
POINT (-248.27661971548605 5089.252929403209),1
POINT (-248.32749874765327 5011.805541222257),2
POINT (-248.4440631841298 5022.28055094722),1
POINT (-248.4532130617066 5022.811141699138),2
POINT (-248.59739110759804 5030.469254780528),1
POINT (-248.79754797761052 5040.853499286919),1
POINT (-2481.1456282668805 5855.38710232806),1
POINT (-2481.8591253950317 4545.831144028913),39
POINT (-2484.683711474812 2500.179201388168),27
POINT (-2488.0018597976323 5885.7340875007185),1
POINT (-2489.914445678449 5878.778513497847),16
POINT (-249.04553479870884 5028.7509084013955),1
POINT (-249.33887694506367 4692.98635869985),15
POINT (-249.47321535744135 5037.246276179885),1
POINT (-249.9735932092473 5034.717854646353),8
POINT (-2493.533941644164 5891.664877526956),8
POINT (-2498.673912962637 5872.781529782046),6
POINT (-2499.7979338284144 4563.012330981178),51
POINT (-250.04567251164755 5040.535519164466),1
POINT (-250.06654759031306 5028.242979030341),1
POINT (-250.10250760487784 4857.0064836405545),1
POINT (-250.34909843638908 5024.494942645823),3
POINT (-250.47470676210284 5011.478092657392),2
POINT (-2501.1221406845975 2593.95781698129),34
POINT (-2504.3540381962953 2481.628836470987),1
POINT (-2506.0187192007047 4570.160002969814),19
POINT (-2508.713200348066 6783.37726594192),29
POINT (-2509.797818991931 6818.162369026183),24
POINT (-251.05158877216834 4432.092074326923),48
POINT (-251.46904522458442 5024.769873581048),1
POINT (-251.55200766343 4701.616285011303),2
POINT (-251.55408790442925 5022.111687213448),2
POINT (-251.73150558288964 5023.025363392418),2
POINT (-251.8816505017628 5011.387333860763),1
POINT (-2516.724001701027 2495.470079198975),37
POINT (-252.11946297449293 5017.962202626939),1
POINT (-252.2280338197405 5038.165355498668),2
POINT (-252.50967741310237 5032.3666171287805),2
POINT (-252.69822166971434 5026.874945757658),2
POINT (-252.77417116510256 5016.469891196253),2
POINT (-252.94596165355807 5037.086085306036),4
POINT (-2520.8523100951006 6201.628822676936),34
POINT (-2521.191949079259 4569.7115339721695),1
POINT (-2521.2597617842057 6775.141769759931),1
