currentLocation,count
POINT (-3195.2821667455833 6484.632244052378),1
POINT (-3195.5768990947813 6475.664608821872),1
POINT (-3195.943362938696 6549.140005018073),2
POINT (-3196.0131124114587 6501.464847071801),1
POINT (-3196.218106744826 6499.2092629353665),2
POINT (-3196.465543604096 6483.756494289958),1
POINT (-3196.746282977331 6492.741597209842),1
POINT (-3197.724731840357 6483.787434832958),1
POINT (-3197.733881717934 6484.318025584876),4
POINT (-3197.7485348877185 6497.431512337757),1
POINT (-3198.2051450281783 6476.197260321206),2
POINT (-3199.438090656102 6473.965640439018),1
POINT (-3199.6376087913386 6476.859272154482),1
POINT (-3199.6687474204496 6521.704251077293),2
POINT (-32.941990959901275 4100.061278921498),1
POINT (-3200.0567277760456 6495.467332063301),1
POINT (-3200.5478584972084 6501.830062097351),3
POINT (-3200.7191743479725 6500.244361856534),1
POINT (-3201.1854875013046 7146.177060867252),10
POINT (-3201.8201569092835 6639.226241528231),1
POINT (-3202.8272737362554 7148.5314328992845),3
POINT (-3202.999747559127 6500.55741106146),2
POINT (-3203.473547980378 6558.20929364731),2
POINT (-3204.312606970227 6480.628578311084),1
POINT (-3204.472421760997 6644.090569828748),8
POINT (-3204.8464903056683 7842.437308158231),11
POINT (-3205.115794928244 6497.469173343126),3
POINT (-3205.6272069526576 6499.423244168137),1
POINT (-3206.5376178484235 6472.998159009527),2
POINT (-3207.1448853054753 6492.121888216107),3
POINT (-3207.375315421178 6487.057495064733),1
POINT (-3207.4926841941747 6472.697754640747),1
POINT (-3207.834803941882 6521.572982347071),2
POINT (-3208.0111781376663 6494.943303539048),1
POINT (-3208.6999007212767 6500.983810062838),1
POINT (-3209.1865001820297 6633.449629136882),2
POINT (-3209.24367109056 6542.9619996238225),2
POINT (-3209.247879906218 6482.567950878637),1
POINT (-3209.290995144313 6502.467576491314),1
POINT (-3209.4190235621077 6481.909940437106),3
POINT (-3209.738139187618 6487.657688065099),9
POINT (-3209.9368537493483 7171.529637146424),8
POINT (-3210.172490358017 6473.131015974953),1
POINT (-3211.3336790574253 6570.333089563841),3
POINT (-3211.558875773574 6161.764919913601),4
POINT (-3212.0900425977648 6497.813380240773),1
POINT (-3212.8260102861404 6476.236195473602),1
POINT (-3212.85016060686 6494.14057911247),3
POINT (-3213.0127316088815 6491.004652042712),1
POINT (-3213.0936662798713 6479.999698162666),1
POINT (-3213.1581093336963 6178.9332225110975),9
POINT (-3213.3441086538223 7147.7384740635025),6
POINT (-3213.883189882941 6500.196689692341),1
POINT (-3213.9586985263095 5877.5002638671485),1
POINT (-3214.395084041223 6499.269463753732),2
POINT (-3214.4099542160407 6491.038699987379),1
POINT (-3214.461804041242 6564.268294774187),3
POINT (-3214.758471170436 6492.174346352477),3
POINT (-3215.229497546957 6500.5927754994855),1
POINT (-3215.5490064284413 6493.500219504978),1
POINT (-3216.414120492817 6481.138782463241),2
POINT (-3216.4149972075907 6473.937816964471),3
POINT (-3216.763162282129 6494.77978322304),2
POINT (-3217.146325883446 6502.634027953146),1
POINT (-3217.372012692735 6497.071070083335),1
POINT (-3217.497339901962 6474.566225288404),1
POINT (-3217.540202938841 6481.214221833996),1
POINT (-3218.038882392646 6484.184185459459),1
POINT (-3218.060290330729 6492.703917564138),1
POINT (-3218.2311208149226 6508.533227329572),3
POINT (-3218.7318205946167 6499.9108849147),1
POINT (-3218.898749303114 6501.644256881429),1
POINT (-3219.6145717254717 6496.101780416031),1
POINT (-322.6647625973034 5294.688307328806),1
POINT (-3220.5785091161433 6488.354558949962),1
POINT (-3220.680369934169 6499.216168642069),1
POINT (-3220.833922066855 6154.1297767975075),5
POINT (-3221.330283700457 6476.813338949247),1
POINT (-3221.3853569395906 6473.418214155649),2
POINT (-3221.4727377696736 6480.495853544812),2
POINT (-3221.499850200707 6499.47467018199),2
POINT (-3222.596809625788 6154.999332253294),1
POINT (-3222.757233331235 6485.203132049576),3
POINT (-3222.8262447293014 6476.708934022176),1
POINT (-3222.8591047376585 6547.691875127639),4
POINT (-3223.6639137313823 6518.139965841427),2
POINT (-3223.780950291545 6116.095882652284),4
POINT (-3223.8364085833623 6485.369739313828),2
POINT (-3223.865408813093 6488.536008177967),2
POINT (-3224.3349652589336 6481.055939843795),1
POINT (-3226.43908502088 6145.201272081149),1
POINT (-3228.2608962873223 6115.930528776281),3
POINT (-3234.3863128697435 6381.881556924174),17
POINT (-3235.256009014119 5877.392546292239),1
POINT (-3235.6171481404067 6162.692674618886),4
POINT (-3238.805104313656 7221.338533379569),13
POINT (-3241.550563660536 5490.963355575297),6
POINT (-3243.993269315782 6127.8699068668675),2
POINT (-3245.5300718420303 7821.789455282468),10
POINT (-3246.10156673337 5426.103344681935),3
POINT (-3246.3183483584676 5411.092430881611),3
POINT (-3247.2735622784776 5478.491195687867),1
POINT (-3250.453564031748 7818.903748934763),1
POINT (-3252.165621711404 5428.847575269232),2
POINT (-3256.3233579375387 6240.405525194825),1
POINT (-3256.621799640475 6463.662531404844),1
POINT (-3258.2451298192673 6635.896412525215),13
POINT (-3259.9730629788046 6440.68489218534),2
POINT (-3261.34087369088 5877.260614217228),1
POINT (-3261.916712192128 5474.435919637989),5
POINT (-3262.8726598545513 5472.9683144739265),2
POINT (-3265.0080636610346 6466.646411469766),1
POINT (-3266.0408739307 6458.416280051314),3
POINT (-3266.5053019497345 5411.709928958455),2
POINT (-3266.5793492043804 7755.314857560063),1
POINT (-3266.7575817555253 6613.38394303702),16
POINT (-3267.606054814424 6452.56705940432),1
POINT (-3268.9008750258886 6443.851110926178),7
POINT (-3269.737745719882 5472.863932640519),5
POINT (-3269.7412667590606 7770.115678891909),10
POINT (-327.4399557807494 1800.9854101174237),3
POINT (-3271.065264382964 6238.734790636947),1
POINT (-3272.1944726072365 6622.337829257592),17
POINT (-3272.3783854737408 6238.574042699285),2
POINT (-3275.5413869405384 7307.0747295437295),7
POINT (-3276.5010752295707 5877.18393692289),1
POINT (-3276.867536190096 6448.64394253268),4
POINT (-3280.633214236889 7634.202670059913),7
POINT (-3284.983953565058 7301.352692781479),1
POINT (-3287.9859105645796 6336.385399483458),4
POINT (-3289.253501466891 6151.746931887733),1
POINT (-329.0615540284306 1804.9486797816649),3
POINT (-3290.273883743108 7169.3658194922355),3
POINT (-3293.686734912336 6611.326879209524),16
POINT (-3294.083665873474 6143.970780957486),6
POINT (-3297.127811784741 7311.377248073791),13
POINT (-3297.4064056514912 7156.152298524017),1
POINT (-3297.4593322976316 7166.5432994273315),2
POINT (-3298.2315275483497 6628.97049603114),10
POINT (-3299.3334371651517 6198.751974891041),1
POINT (-3299.3836485538527 6235.268147777174),1
POINT (-3299.722889347878 6334.167037066307),4
POINT (-330.2603166435059 3686.2783822566425),4
POINT (-330.7160045256493 3671.027183040658),2
POINT (-3300.166421375523 6148.413135904235),1
POINT (-3301.5675417783814 6176.674055311231),5
POINT (-3301.6789186986352 6174.3732998102305),5
POINT (-3303.392642956201 7144.399306259736),5
POINT (-3303.905261472722 6155.4595545995335),3
POINT (-3304.823366229128 6160.024911592868),5
POINT (-3305.7080116555107 7186.091922441187),1
POINT (-3308.6287298723546 6590.38425940877),1
POINT (-3310.042853913377 6156.857228255167),8
POINT (-3310.1726540969053 7806.632835618296),7
POINT (-3310.585877473406 6590.374526302748),1
POINT (-3310.6889234984483 7165.582556070019),5
POINT (-3311.7516086618925 6147.591301306999),2
POINT (-3316.44490379582 7524.04349451233),15
POINT (-3319.2439490653433 7530.674934822572),14
POINT (-3320.2990907870203 7320.148943996546),8
POINT (-3320.9113943664197 5874.165530601956),1
POINT (-3321.0973637636125 6197.96609513331),3
POINT (-3323.7189078331407 6186.221273043097),1
POINT (-3325.02915892442 5302.686354860405),2
POINT (-3325.3139367657286 7597.713732215858),16
POINT (-3325.4300578049183 6177.257001141334),6
POINT (-3325.5754177846347 5307.883074335268),1
POINT (-3326.472915179759 7418.6298403975325),10
POINT (-3327.083389750419 5565.306272482229),10
POINT (-3327.5096498895246 7637.441387708559),6
POINT (-3328.5713291586835 6231.695088525224),1
POINT (-3328.9835309039827 7438.858405609549),13
POINT (-3329.249928833953 7758.6958694823425),12
POINT (-3330.12743036265 7382.550402380843),17
POINT (-3330.232882593273 5319.805979575694),1
POINT (-3331.0591205993355 5313.78947855654),5
POINT (-3332.182456321242 7584.930454768431),12
POINT (-3333.5226601643876 6590.233237806516),1
POINT (-3333.607348983237 7509.648003413355),9
POINT (-3334.5097347198625 5315.440578670797),3
POINT (-3339.738628192608 5572.408724311929),12
POINT (-3341.2205455395597 6012.700702096324),1
POINT (-3343.0946700444692 5986.212215531557),1
POINT (-3344.321980382972 6419.513147765411),1
POINT (-3348.3041157358853 7377.287945242523),4
POINT (-3352.761598798722 7186.209410046872),1
POINT (-3355.2874081961263 5228.710052429309),15
POINT (-3356.0207732980016 5321.669039737779),4
POINT (-3362.254549891526 5311.482665864302),7
POINT (-3364.2626672590086 5269.637930224954),4
POINT (-3366.122556039276 5214.924087026799),1
POINT (-3366.855921141151 5265.173730073946),1
POINT (-3366.9881341633486 6589.924300159304),1
POINT (-3367.2902723115503 5250.6470579838),3
POINT (-3368.2159495152814 7175.642938217877),19
POINT (-3370.8429066942085 5184.208775688826),10
POINT (-3374.45498044692 5196.629217472029),1
POINT (-3374.8893316173194 5182.102545381883),7
POINT (-3376.4417974099197 5550.261833124449),1
POINT (-338.4023674370211 1805.7096440107969),6
POINT (-3380.8603500831878 5317.994271797461),1
POINT (-3381.2168676908827 5260.701648730456),4
POINT (-3381.8055038520106 4815.506122050947),18
POINT (-3382.8459748207047 6119.905265177487),8
POINT (-3384.8789044298765 6119.680055786452),5
POINT (-3386.7881258168136 6112.043723785161),8
POINT (-3389.0663059732633 6103.41045979951),3
POINT (-3389.335645230258 7144.3780989651705),10
POINT (-3389.8605896499735 7142.504036313241),14
POINT (-339.546897736237 1796.0387829811268),5
POINT (-3392.3560445747407 7146.532919570891),19
POINT (-3397.0125136132033 7428.898526522469),13
POINT (-3398.276295603299 6019.858355053496),12
POINT (-3399.3229117910487 4826.167793855674),8
POINT (-3399.5562344822765 6101.525601084144),5
POINT (-3402.3674742879793 7147.916999015995),12
POINT (-3402.532075924764 7187.398376118776),2
POINT (-3406.134480646205 7307.143561429393),10
POINT (-3411.7730384111137 6038.17062412),21
POINT (-3422.256915733257 6029.603573653008),1
POINT (-3428.1149238222674 7837.263766178668),5
POINT (-3428.132911574583 7819.936624119474),3
POINT (-3439.897096958358 7819.546212542187),5
POINT (-3448.677035442108 7838.8078592746115),2
POINT (-3449.708660698953 6850.324852178917),2
POINT (-3454.432434299533 6777.454712949059),6
POINT (-3457.025609411604 5858.555052815908),1
POINT (-346.3703247450326 3681.5153059682584),1
POINT (-3461.1592399052406 6791.3275591768215),4
POINT (-3461.432116283756 7825.2572788957805),4
POINT (-3463.167738075059 7836.545593061912),1
POINT (-3465.522503983665 6859.66312467438),4
POINT (-3469.3518940418007 6842.73477296929),5
POINT (-3470.236574785854 5445.70168730304),1
POINT (-3476.3769628056743 6870.475502758949),6
POINT (-3477.1190209970127 7830.753415460629),3
POINT (-3477.8508418207275 5637.87915418978),1
POINT (-3477.982924954361 6864.830107572469),6
POINT (-3478.740935205706 5857.016219251336),1
POINT (-3486.13881822633 6869.985925625161),5
POINT (-3486.4402458160125 6857.507678297317),1
POINT (-3488.304931264468 6529.420455091727),18
POINT (-3489.7825080548773 5856.233769885064),1
POINT (-3494.9691199786844 6593.7502613957295),2
POINT (-351.90581305525836 3679.706114704216),11
POINT (-3515.016785662214 4886.281492235342),3
POINT (-3516.176853103959 4872.202262312149),8
POINT (-3517.4956510889815 6526.097213004707),1
POINT (-352.50884896803706 5294.04368135506),7
POINT (-3520.2622666172783 7366.792967204563),1
POINT (-3523.6844806283225 4896.359010547281),4
POINT (-3524.3367855828865 4886.621122298063),8
POINT (-3526.806369563748 4823.981401817846),1
POINT (-3532.3417312509846 5586.896700834855),2
POINT (-3533.7227015315048 6809.808773802464),1
POINT (-3533.7946786301036 5580.1160907764),6
POINT (-3539.9089897699537 6831.243332159108),1
POINT (-3543.039325977194 5591.858881107175),7
POINT (-3543.1738793540267 7170.791833510142),8
POINT (-3545.5254741490576 5584.080428681164),2
POINT (-3545.910685650366 6509.50131238698),11
POINT (-3547.30907259152 7294.205240428184),1
POINT (-3548.3540237593156 7307.340269313405),2
POINT (-3551.738018883902 6696.142069947118),4
POINT (-3553.171040545865 5851.751794322007),1
POINT (-3554.2526697656076 6649.440467047524),4
POINT (-3557.230401554206 6098.857988629648),3
POINT (-3557.4562509130797 6715.939289910816),5
POINT (-3557.5946939716455 6712.6492838288),5
POINT (-3559.4744254358993 6720.250989852063),2
POINT (-3560.1966398714285 4915.779178447785),3
POINT (-3560.9861679994237 4915.207055975657),3
POINT (-3563.694178823272 7284.846299299411),1
POINT (-3565.785446001147 4904.676625640933),5
POINT (-3567.0795299208135 6831.716796572133),1
POINT (-3568.060136174625 7374.080008304625),1
POINT (-3568.410433394548 6630.802375054001),3
POINT (-3568.798263939362 6831.746746635279),1
POINT (-3568.8964890855636 4897.444757028357),2
POINT (-3569.215604711074 4903.19250465635),2
POINT (-3570.9679069221897 7170.979313997589),12
POINT (-3571.2748091829667 6101.943570288897),3
POINT (-3571.4787190053844 6714.6973141128865),2
POINT (-3575.5938269792605 5871.3108212677735),18
POINT (-3576.889683004098 6188.526028744332),1
POINT (-3578.0803339737495 4896.838923124657),5
POINT (-3578.37621482657 4917.17907347268),3
POINT (-3578.3954099818543 6187.319254938665),1
POINT (-3578.4703410389902 6180.93289865317),1
POINT (-358.92550062300404 5293.922550677121),2
POINT (-3585.2696697579313 7310.321937701542),10
POINT (-3586.0787640156323 6783.456831898686),2
POINT (-3587.6956759128507 6796.2835988713305),5
POINT (-3589.119754704547 6809.829648128866),3
POINT (-359.1644280563882 3673.8157879277223),3
POINT (-359.17472084989794 1666.3200740994505),1
POINT (-3590.2980794130995 6181.582187268418),5
POINT (-3591.0080404634145 7288.1296742223785),1
POINT (-3597.406517246464 6181.991499047801),5
POINT (-3599.567092107617 6401.821952127399),1
POINT (-3601.637599590369 6594.844200158146),1
POINT (-3602.0731182374357 7364.194846632647),17
POINT (-3604.6731367882876 6208.788951577807),1
POINT (-3609.2158542156903 5683.6461987039065),14
POINT (-3612.205005539718 5719.0686926678245),19
POINT (-3613.2607543903823 6878.185138837309),8
POINT (-3617.6258023740984 7291.32937161832),1
POINT (-3617.729426412631 7291.34182817148),1
POINT (-3618.5752135830785 5701.970720981041),15
POINT (-362.6428064948931 5254.189631258296),19
POINT (-3622.6363633423503 5693.356429971683),1
POINT (-3624.1610921193574 5661.511861934462),12
POINT (-3625.2354846726407 6868.452084774919),8
POINT (-3628.603124937355 5847.603613030512),1
POINT (-3632.533957275826 5847.38744765078),1
POINT (-3637.6982235152304 5847.103452945193),2
POINT (-3641.715612701637 5846.882527608207),1
POINT (-3645.700941428771 7294.603940090492),1
POINT (-3649.848086331989 5846.435304450592),1
POINT (-3650.701320978582 5927.870611627943),1
POINT (-3650.764069404482 5927.171303922922),1
POINT (-3653.5073533406476 5443.420244549193),1
POINT (-3653.7001033596434 4802.179237690303),4
POINT (-3655.902028815964 5869.910670640257),2
POINT (-3659.9455014118075 5700.540521028926),8
POINT (-366.55809583002826 3615.0051426516643),6
POINT (-366.862485902673 5278.582692455595),15
POINT (-3660.2646170373177 5654.560913915973),1
POINT (-3660.2646170373177 5706.288268656919),1
POINT (-3660.661652333123 4826.716098292372),12
POINT (-3661.7175644164367 5647.7803038575175),12
POINT (-3663.4136697448293 4812.3758241414525),1
POINT (-3667.868435242565 4810.214863385205),5
POINT (-3670.8704195274504 4800.67362049307),13
POINT (-3672.5742798603255 4826.3623929577825),19
POINT (-3673.928029569147 6212.472295119508),1
POINT (-368.53259505516115 3629.325206786423),6
POINT (-3684.8375386837224 5843.075129871364),1
POINT (-3685.050945556353 6800.57818178281),2
POINT (-3688.577199119955 6214.838994296798),2
POINT (-3689.5146316715504 6536.900534849505),3
POINT (-369.94252946578285 5263.7092311840615),1
POINT (-3691.128910913736 6534.101882787583),5
POINT (-3694.065747056477 6550.581519413038),6
POINT (-3694.760016712868 5088.690844467957),4
POINT (-3694.8223735193 5841.990796039767),1
POINT (-3696.455108349652 5418.258061418941),3
POINT (-3696.7963693135443 6829.261878089022),1
POINT (-3699.8519673978653 6540.218682083818),1
